yy,flag_id,lat_short,lon_short,cwp_grid,hhooks,alb_c,alb_n,yft_c,yft_n,bet_c,bet_n,mls_c,mls_n,blm_c,blm_n,bum_c,bum_n,swo_c,swo_n,oth_c,oth_n
1997,"","30N","160W","64300015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","30N","165W","64300016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","30N","170W","64300016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","30N","175E","61300017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","30N","175W","64300017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","30N","180W","64300017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","30S","135W","63250013000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","30S","140W","63250013500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","30S","150E","62250015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","30S","150W","63250014500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","30S","155E","62250015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","30S","155W","63250015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","30S","160E","62250016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","30S","160W","63250015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","30S","165E","62250016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","30S","170E","62250017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","30S","175E","62250017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","30S","180W","63250017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","35N","140E","61350014000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","35N","155E","61350015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","35N","155W","64350015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","35N","160E","61350016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","35N","160W","64350015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","35N","165W","64350016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","35N","170W","64350016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","35N","175E","61350017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","35N","175W","64350017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","35N","180W","64350017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","35S","135W","63300013000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","35S","140W","63300013500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","35S","145W","63300014000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","35S","150E","62300015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","35S","150W","63300014500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","35S","155E","62300015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","35S","155W","63300015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","35S","160E","62300016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","35S","165W","63300016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","35S","170E","62300017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","35S","175E","62300017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","35S","180W","63300017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","40N","140E","61400014000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","40N","145E","61400014500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","40N","155E","61400015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","40N","160E","61400016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","40N","170W","64400016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","40N","175W","64400017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","40S","140W","63350013500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","40S","145E","62350014500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","40S","145W","63350014000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","40S","155E","62350015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","40S","155W","63350015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","40S","160W","63350015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","40S","165E","62350016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","40S","170E","62350017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","40S","170W","63350016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","40S","180W","63350017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","45S","140E","62400014000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","45S","145E","62400014500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","45S","145W","63400014000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","45S","150E","62400015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","45S","150W","63400014500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","45S","155E","62400015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","45S","160E","62400016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","45S","165E","62400016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","45S","170E","62400017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","45S","175E","62400017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","50S","140E","62450014000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","50S","145E","62450014500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","50S","165E","62450016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","50S","170E","62450017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"","50S","175E","62450017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1997,"AU","20S","145E","62150014500",6319.20,41.028,2592,254.845,9807,296.099,8695,0.660,11,0.144,6,0.860,7,13.282,287,64.390,5259
1997,"AU","30S","150E","62250015000",13467.52,45.779,4312,300.748,8971,296.487,8664,39.364,685,0.246,10,0.736,6,432.029,8661,93.518,7766
1997,"AU","30S","155E","62250015500",10166.60,42.181,4331,118.512,3057,172.368,5442,46.558,783,0.088,3,1.104,9,775.509,14731,68.611,4493
1997,"AU","35S","150E","62300015000",9188.96,33.959,3747,322.783,11720,44.657,1136,47.012,844,1.248,52,1.598,13,56.630,1199,73.066,5464
1997,"AU","40S","150E","62350015000",13878.93,128.516,16189,498.744,18078,17.892,474,53.500,878,0.680,28,0.860,7,69.026,1344,421.063,13640
1997,"CN","00N","155E","61000015500",17157.86,1.354,43,214.844,7502,286.447,7758,0.000,0,0.000,0,5.411,124,5.885,133,1.347,92
1997,"CN","00N","160E","61000016000",19205.49,11.046,279,318.302,10797,333.142,8966,0.000,0,0.118,3,5.754,117,5.229,111,5.256,166
1997,"CN","05N","135E","61050013500",8259.08,0.382,17,40.111,1130,108.147,2327,0.203,3,0.053,1,6.697,109,4.818,92,5.672,123
1997,"CN","05N","155E","61050015500",35292.94,0.099,4,220.305,7707,503.792,12638,1.534,31,0.092,3,14.349,338,14.951,315,6.344,512
1997,"CN","05N","160E","61050016000",6974.51,0.000,0,57.293,1945,100.809,2537,0.053,1,0.000,0,3.151,64,1.900,42,2.133,78
1997,"CN","05N","170E","61050017000",28393.38,0.395,14,316.880,10542,497.455,12833,0.000,0,0.039,1,7.938,156,1.537,51,48.269,1844
1997,"FJ","15S","175E","62100017500",13142.64,592.050,35640,63.424,2665,79.357,3379,4.221,101,1.165,20,22.780,528,6.183,128,61.835,3490
1997,"FJ","20S","175E","62150017500",39397.42,789.419,42284,354.917,14351,127.360,5255,26.357,528,11.515,203,78.386,1474,22.217,441,246.475,18089
1997,"FJ","20S","180W","63150017500",12727.77,274.039,15964,76.159,3434,44.419,1958,9.551,232,3.422,56,22.209,482,7.928,173,90.177,5513
1997,"FJ","25S","175E","62200017500",12581.13,423.904,24041,124.377,4217,37.303,1559,14.613,306,1.919,29,43.000,745,13.400,286,84.143,5238
1997,"FM","00N","155E","61000015500",6287.41,0.209,8,111.528,4133,72.678,2099,0.070,2,1.581,31,5.479,105,1.699,32,69.654,5839
1997,"JP","00N","135E","61000013500",11481.78,6.115,337,212.177,6729,420.603,9974,7.858,127,1.696,27,17.432,277,41.824,539,3.011,118
1997,"JP","00N","140E","61000014000",7110.39,54.106,2982,108.052,3400,174.680,4149,1.538,29,0.236,4,9.351,146,9.483,126,0.059,3
1997,"JP","00N","145E","61000014500",6240.56,8.401,463,89.310,3124,164.954,4358,0.252,4,0.129,2,7.061,110,3.493,49,0.042,2
1997,"JP","00N","150E","61000015000",27373.98,8.056,444,1018.925,33162,650.832,16619,0.283,5,2.409,39,57.730,828,11.470,157,0.786,37
1997,"JP","00N","155E","61000015500",26825.55,15.640,862,983.239,31667,628.036,14657,1.144,18,1.842,29,54.812,927,11.381,147,0.948,24
1997,"JP","00N","155W","64000015000",7735.57,1.360,75,349.959,13406,301.353,8438,3.842,61,0.884,14,34.579,569,17.078,222,1.219,55
1997,"JP","00N","160E","61000016000",17665.12,10.651,587,707.173,22726,400.240,11864,0.207,3,1.545,25,34.344,619,5.498,71,0.148,1
1997,"JP","00N","170E","61000017000",11285.64,2.976,164,227.193,7267,556.498,15704,0.601,12,0.766,12,6.940,122,2.400,34,0.066,3
1997,"JP","00N","175E","61000017500",77225.30,28.976,1597,3896.488,125875,2817.051,82811,7.278,107,4.106,63,122.592,1889,36.400,484,0.037,2
1997,"JP","05N","155W","64050015000",7280.66,0.144,8,235.248,9366,277.204,8040,3.836,89,0.255,4,24.673,438,10.734,143,1.367,62
1997,"JP","05N","175E","61050017500",48027.71,24.839,1369,1580.780,50886,1276.747,37168,10.844,173,1.329,20,90.828,1464,20.149,259,0.321,14
1997,"JP","05S","165E","62000016500",12910.46,19.142,1055,321.939,12453,510.950,15052,0.728,15,1.397,21,15.708,208,4.832,70,0.329,16
1997,"JP","05S","170E","62000017000",17143.93,21.083,1162,299.534,11397,945.368,27141,0.558,12,1.858,29,23.110,363,4.432,64,0.506,26
1997,"JP","05S","170W","63000016500",7395.35,61.599,3395,264.211,9319,76.552,2618,1.499,22,0.775,12,30.456,522,11.430,144,0.403,17
1997,"JP","10N","155W","64100015000",6035.84,9.253,510,73.028,3831,150.825,5158,11.675,191,0.241,4,30.281,484,13.874,176,0.795,36
1997,"JP","10N","160W","64100015500",14070.40,23.260,1282,96.365,4973,436.276,14920,39.802,673,0.574,9,94.135,1604,25.387,310,6.040,279
1997,"JP","10N","165W","64100016000",13605.28,46.357,2555,173.628,6124,485.343,16598,34.626,800,0.891,14,68.562,1208,8.553,115,3.579,163
1997,"JP","10N","170W","64100016500",8043.15,35.472,1955,136.600,4818,277.497,9490,14.204,308,0.654,10,68.788,1099,6.805,90,5.046,229
1997,"JP","10N","175E","61100017500",22970.30,62.380,3438,647.189,19809,646.242,17412,7.656,145,0.248,4,63.896,1072,14.029,170,0.039,2
1997,"JP","10S","135W","63050013000",25982.35,52.162,2726,555.783,19306,678.275,17537,52.690,768,1.598,25,117.687,1725,56.065,776,6.718,306
1997,"JP","10S","140W","63050013500",10054.42,10.118,521,218.379,7560,293.223,7490,11.297,174,0.861,13,60.285,944,28.273,379,3.251,148
1997,"JP","10S","165E","62050016500",6576.73,54.105,2982,163.442,6194,171.967,5493,0.289,6,2.032,31,9.903,142,2.247,32,1.030,50
1997,"JP","15S","135W","63100013000",10476.42,144.132,7857,179.568,6544,315.018,10066,36.149,510,0.374,6,32.665,444,24.221,345,0.684,21
1997,"JP","20N","150E","61200015000",15144.27,559.161,30818,157.844,6016,99.107,4441,41.726,945,0.324,5,43.620,696,10.645,144,0.332,11
1997,"JP","20N","155E","61200015500",9345.78,411.359,22672,73.773,2858,50.995,2214,32.055,682,0.000,0,31.702,544,3.782,49,0.135,2
1997,"JP","20N","160E","61200016000",14171.90,689.832,38020,134.897,4316,108.347,3828,76.675,1585,0.000,0,42.936,753,5.407,69,0.256,7
1997,"JP","20S","150E","62150015000",7969.81,166.779,9192,135.597,3739,238.152,5656,19.600,271,2.382,39,15.714,177,33.869,465,13.411,618
1997,"JP","25N","140E","61250014000",15902.22,138.530,7635,23.283,902,37.003,1571,68.212,1074,0.000,0,7.097,107,344.252,4642,24.784,1085
1997,"JP","25N","145E","61250014500",10552.81,54.886,3025,7.997,347,18.035,685,110.856,1546,0.060,1,17.438,291,143.819,1717,4.164,167
1997,"JP","25N","150E","61250015000",9359.68,63.340,3491,5.844,252,20.664,772,91.346,1287,0.065,1,16.378,262,130.475,1598,4.485,191
1997,"JP","25N","155W","64250015000",8888.04,766.092,42223,28.779,897,126.129,5379,4.715,120,0.000,0,0.216,4,10.338,145,0.374,17
1997,"JP","25N","160E","61250016000",12806.90,111.277,6133,19.214,592,48.618,1729,85.098,1371,0.000,0,6.712,108,206.116,2535,2.251,102
1997,"JP","25N","160W","64250015500",6252.22,395.103,21776,28.903,921,80.424,3170,11.432,231,0.000,0,2.171,33,5.582,74,0.176,8
1997,"JP","25N","165E","61250016500",18881.77,188.606,10395,25.277,773,96.607,3449,99.668,1673,0.191,3,12.996,221,341.483,4128,4.342,184
1997,"JP","25N","170E","61250017000",9918.52,121.946,6721,22.500,682,96.351,3484,52.788,866,0.000,0,7.821,126,165.963,2037,4.024,183
1997,"JP","30N","140E","61300014000",28922.83,150.249,8281,11.288,457,125.488,5188,69.471,1044,0.119,2,5.670,87,603.141,8217,30.977,1264
1997,"JP","30N","145E","61300014500",36708.77,209.671,11556,12.569,493,295.201,12738,62.783,1047,0.667,10,3.892,58,780.430,10636,15.045,597
1997,"JP","30N","150E","61300015000",10775.45,166.379,9170,5.718,206,117.510,3697,24.782,465,0.000,0,3.598,55,86.116,1196,5.144,222
1997,"JP","30N","155E","61300015500",13173.02,243.801,13437,8.125,307,147.386,4687,51.147,865,0.000,0,3.057,47,54.240,746,2.235,77
1997,"JP","30N","155W","64300015000",9739.92,604.702,33328,30.753,1198,182.309,6008,6.340,146,0.000,0,0.000,0,9.092,135,1.093,48
1997,"JP","30N","160E","61300016000",25706.20,401.888,22150,37.065,985,352.878,11781,89.443,1497,0.070,1,3.888,57,213.585,3063,4.063,126
1997,"JP","30N","160W","64300015500",7969.27,185.775,10239,22.447,890,165.004,5334,7.356,120,0.000,0,1.782,27,2.927,43,0.448,16
1997,"JP","30N","165E","61300016500",16883.60,229.249,12635,19.771,523,181.943,6482,21.161,367,0.000,0,0.612,10,228.390,3142,5.537,158
1997,"JP","30N","170E","61300017000",32063.89,655.760,36142,54.722,1440,587.029,18497,37.306,594,0.000,0,6.130,88,259.542,3784,12.373,373
1997,"JP","30S","155E","62250015500",16882.16,740.671,40822,302.677,7864,79.868,2810,84.001,1179,3.113,45,10.119,132,154.152,2091,11.731,482
1997,"JP","30S","160E","62250016000",16519.26,426.002,23479,280.996,9911,44.652,1527,67.011,1003,1.750,27,3.409,43,70.023,935,3.043,111
1997,"JP","35N","145E","61350014500",7931.45,13.516,745,4.918,178,25.275,793,64.291,905,0.000,0,1.935,26,91.679,1307,20.277,751
1997,"JP","35N","150E","61350015000",14412.12,92.406,5093,21.006,743,155.186,4448,109.758,1564,0.129,2,8.401,116,72.223,1063,7.353,239
1997,"JP","35N","155E","61350015500",20969.52,211.431,11653,15.376,554,323.985,9199,128.329,1823,0.059,1,5.310,72,53.879,758,6.302,163
1997,"JP","35N","160E","61350016000",30722.91,492.862,27164,41.796,1116,604.875,17570,111.319,1615,0.128,2,4.630,63,75.013,1095,6.352,159
1997,"JP","35N","165E","61350016500",17287.96,526.356,29010,29.120,769,278.532,8056,46.895,697,0.000,0,5.367,77,51.551,743,16.424,539
1997,"JP","35N","170E","61350017000",16594.99,886.967,48885,38.467,992,140.813,4242,39.015,565,0.059,1,3.629,45,145.425,2086,16.925,374
1997,"JP","35S","155E","62300015500",14925.20,409.508,22570,373.494,10208,75.613,2994,22.451,311,0.429,7,1.147,14,57.793,783,9.383,312
1997,"JP","35S","160E","62300016000",6704.58,94.494,5208,126.902,4476,31.697,1084,25.063,541,1.160,17,0.513,10,154.010,1937,4.105,167
1997,"JP","35S","165E","62300016500",7121.07,65.808,3627,128.690,4539,13.918,476,81.358,1532,2.059,27,0.805,15,206.038,2444,5.373,244
1997,"JP","40N","150E","61400015000",6916.12,1.197,66,0.132,7,0.234,8,5.857,82,0.000,0,0.091,1,165.937,2475,15.431,320
1997,"JP","40S","150E","62350015000",23531.72,1005.193,55401,50.517,1304,21.797,484,4.398,65,0.000,0,0.059,1,101.871,1245,4.277,172
1997,"JP","40S","155E","62350015500",52634.00,1586.126,87419,188.305,4886,105.976,1936,37.723,630,1.418,20,0.977,18,191.754,2319,9.152,343
1997,"JP","40S","160E","62350016000",20889.44,325.176,17922,117.433,4142,139.159,4759,28.554,512,1.362,19,1.945,36,340.154,4116,6.452,293
1997,"JP","45S","150E","62400015000",21115.72,555.568,30620,74.707,2635,24.006,821,1.258,18,0.060,1,0.000,0,91.748,1118,7.655,337
1997,"KR","00N","155W","64000015000",21074.26,6.013,350,620.665,23695,600.357,21436,6.767,164,2.665,65,76.676,1481,23.926,548,3.146,156
1997,"KR","00N","160W","64000015500",22583.52,12.207,664,672.667,27871,577.926,22548,6.919,168,2.909,53,73.234,1564,19.996,491,2.088,73
1997,"KR","00N","165W","64000016000",14191.51,12.991,730,403.471,17184,407.489,15540,5.626,129,1.360,31,30.264,659,8.573,230,2.189,88
1997,"KR","00N","170W","64000016500",22968.78,14.905,786,408.766,17826,742.081,29090,4.993,110,4.519,102,36.056,833,10.279,286,1.761,49
1997,"KR","00N","175W","64000017000",22011.23,28.745,1570,550.850,24050,603.551,21821,4.165,99,2.837,75,52.501,1210,8.566,219,1.518,79
1997,"KR","05N","160W","64050015500",25840.69,1.165,79,555.746,23460,756.977,28140,6.295,210,0.957,22,54.295,1288,14.049,365,0.457,19
1997,"KR","05S","155W","63000015000",47364.06,39.741,2390,1374.400,52396,1100.896,43428,16.646,367,7.977,152,114.209,2343,41.087,1208,3.521,107
1997,"KR","05S","160W","63000015500",43197.70,110.514,7058,1270.378,52250,1373.108,59635,16.957,357,5.327,139,88.567,1712,33.445,1046,5.070,160
1997,"KR","05S","165W","63000016000",22124.74,57.294,3472,544.079,22484,626.295,25735,7.537,180,3.767,93,87.015,1690,23.458,705,2.403,101
1997,"KR","05S","170W","63000016500",35416.14,58.296,3480,826.842,34637,973.677,36466,24.100,541,16.035,369,127.581,2663,32.315,936,4.582,175
1997,"KR","05S","175W","63000017000",26263.46,42.725,2605,482.163,21977,761.410,28053,19.158,420,9.480,210,92.755,1972,16.233,441,7.423,335
1997,"KR","05S","180W","63000017500",8825.44,19.500,1308,164.434,7205,177.385,6316,4.418,98,1.143,24,28.535,678,3.476,87,1.672,60
1997,"KR","10S","135W","63050013000",11385.26,11.010,652,55.510,1886,277.085,7126,14.786,371,2.652,47,20.219,352,15.019,358,0.977,44
1997,"KR","10S","140W","63050013500",23544.31,14.867,974,207.342,7760,580.144,17896,23.305,583,2.593,42,45.507,928,18.492,465,4.058,159
1997,"KR","10S","145W","63050014000",24184.16,77.586,4819,301.754,11672,758.880,27255,19.522,450,1.808,69,49.112,906,29.303,716,4.049,170
1997,"KR","10S","150W","63050014500",39046.86,184.994,11664,541.579,21064,1121.568,46831,29.077,669,5.859,119,94.472,1768,29.545,725,4.586,216
1997,"KR","10S","155W","63050015000",24569.50,144.533,8584,354.274,14162,770.889,34885,18.648,468,1.966,47,55.786,1054,19.651,454,6.145,180
1997,"KR","10S","160W","63050015500",14164.68,87.345,5601,356.189,14944,445.778,20880,4.891,129,1.400,34,27.747,529,8.223,256,2.397,89
1997,"KR","10S","165E","62050016500",8775.17,141.541,10952,228.939,10005,158.517,5819,0.450,15,1.777,42,15.664,364,2.111,43,2.567,78
1997,"KR","10S","180W","63050017500",6481.42,32.843,2129,93.215,4502,174.756,6925,1.096,34,0.294,6,26.009,574,3.742,73,0.880,24
1997,"KR","15S","135W","63100013000",14254.11,49.700,3357,87.153,3163,435.114,13797,21.666,496,2.354,57,17.711,306,19.296,479,5.166,181
1997,"KR","15S","140W","63100013500",6762.71,20.185,1273,83.170,3464,176.906,7232,4.505,113,0.135,4,10.804,219,13.227,221,1.759,67
1997,"KR","15S","145W","63100014000",9354.64,36.760,2284,59.035,2202,325.327,12886,6.303,148,0.000,0,18.609,357,13.358,253,1.828,47
1997,"NZ","40S","175E","62350017500",16332.60,652.647,72515,84.500,3670,87.582,2515,16.453,345,0.000,0,0.000,0,101.270,1636,366.232,20081
1997,"NZ","45S","165E","62400016500",7029.04,2.169,199,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,4.255,63,182.549,9539
1997,"PF","15S","150W","63100014500",19995.52,926.044,45973,97.986,4327,167.915,6586,19.325,337,3.628,56,64.139,1062,13.490,197,179.294,27450
1997,"PF","20S","150W","63150014500",18989.38,588.307,28995,90.881,3042,43.959,1503,47.183,795,6.327,77,79.622,1295,16.499,328,259.512,22439
1997,"PF","20S","155W","63150015000",19237.43,641.588,31374,117.083,4371,46.732,1535,47.422,759,2.082,37,80.194,1224,14.962,342,468.150,42534
1997,"PG","10S","145E","62050014500",6942.95,86.394,6267,223.923,9990,42.124,1742,0.288,5,0.327,8,1.251,23,1.141,15,5.361,353
1997,"TO","20S","175W","63150017000",6188.17,331.972,17349,6.832,422,23.014,977,5.970,291,4.701,110,7.039,220,0.910,24,34.867,2218
1997,"TW","00N","130E","61000013000",47641.26,14.479,582,880.872,24160,464.301,9219,17.179,346,15.893,267,4.527,75,93.983,1866,934.321,47045
1997,"TW","00N","135E","61000013500",13715.98,0.000,0,236.977,6653,277.783,5021,0.164,3,6.760,134,11.733,238,6.806,142,2.811,69
1997,"TW","00N","140E","61000014000",11260.01,1.132,78,233.867,8141,105.925,2530,0.000,0,36.708,729,12.245,255,12.510,293,21.797,844
1997,"TW","00N","145E","61000014500",25953.46,1.575,52,357.839,12083,458.244,10758,1.377,23,82.284,1638,26.891,595,23.284,511,28.850,1155
1997,"TW","00N","150E","61000015000",26401.13,18.222,764,565.910,19294,427.904,10544,0.098,3,76.570,1534,36.014,737,22.844,568,31.378,1379
1997,"TW","00N","165E","61000016500",19252.45,59.799,2299,445.799,17438,216.411,5708,0.197,6,9.134,269,70.905,1954,12.400,345,90.688,4288
1997,"TW","05N","110E","61050011000",11635.82,4.951,201,219.928,5929,83.007,1749,5.877,120,5.436,93,0.000,0,31.424,631,319.198,16091
1997,"TW","05N","125E","61050012500",35027.20,14.706,592,665.023,17915,253.256,5314,17.451,352,16.144,272,0.187,3,93.332,1869,948.037,47788
1997,"TW","05N","130E","61050013000",82387.81,26.943,1081,1386.836,37322,986.321,18915,31.973,643,29.577,495,4.847,84,177.862,3542,1736.912,87538
1997,"TW","05N","135E","61050013500",16677.30,0.000,0,155.479,4126,395.976,7177,0.820,13,5.694,115,13.917,242,13.660,259,15.716,262
1997,"TW","05N","140E","61050014000",12447.31,0.279,16,83.140,2656,163.414,3740,0.000,0,45.574,960,41.528,852,29.197,714,45.527,2089
1997,"TW","05N","145E","61050014500",17571.42,0.886,39,205.625,7397,202.967,4832,1.968,33,69.791,1329,18.232,392,15.856,407,61.908,2932
1997,"TW","05N","150E","61050015000",15042.79,1.808,151,296.165,9500,185.301,4256,0.131,3,69.763,1356,35.044,774,18.977,390,43.995,1676
1997,"TW","05N","165E","61050016500",11174.34,17.270,580,204.160,6849,146.031,3607,0.000,0,8.299,230,52.058,1329,5.609,156,72.131,3587
1997,"TW","05N","170E","61050017000",15265.07,5.872,181,254.283,8479,222.332,5059,1.706,43,2.952,99,92.322,2497,13.677,362,100.684,4870
