Yr,Seas,FltSvy,Gender,Part,Nsamp,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230
2015,4,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,2,10,16,8,17,7,34,32,66,115,191,236,244,228,165,122,94,44,33,16,6,6,6,6,3,0,1,1
2016,4,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,4,14,26,33,27,34,80,116,148,161,189,160,137,141,86,55,36,15,11,5,1,1,1,2,1
2017,4,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,7,6,7,22,33,39,40,62,85,111,112,168,179,156,115,86,54,32,19,14,5,2,1,2,0,0
2018,4,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,8,1,1,10,26,24,26,32,44,52,57,95,114,111,116,103,85,66,52,32,13,2,3,6,0,1,0,1
2019,4,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,2,1,8,7,11,11,25,33,44,48,87,136,149,147,148,155,124,96,63,41,19,11,7,4,0,0,0,0,0
2020,4,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4,16,25,44,58,78,87,123,133,127,128,128,85,66,51,36,31,17,12,4,1,0,0,0,0
1994,7,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,5,8,25,67,119,154,195,278,234,148,72,51,43,21,10,10,5,3,3,0,0,0,0,0,0
1995,7,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,15,16,30,65,134,127,111,97,56,44,24,25,14,13,6,6,2,0,2,1,0,0,1,1,1
1996,7,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,1,7,4,17,42,62,123,127,204,185,166,112,73,41,23,16,10,7,0,2,0,1,2,0,0,0,0
1997,7,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,17,26,45,72,118,173,156,134,123,68,32,36,26,7,9,10,6,3,1,1,1,2,0,1,0,0
1998,7,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,8,10,27,70,165,237,252,168,99,79,39,21,11,16,12,10,10,5,1,3,1,1,0,1,1,6
1999,7,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,17,44,116,184,226,207,185,90,65,40,37,32,24,6,7,4,2,2,2,1,0,0,2,1
2000,7,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,17,52,109,165,215,228,154,86,61,37,30,18,5,5,5,2,1,1,0,0,1,0,3
2001,7,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,10,13,16,41,97,168,181,146,106,61,43,25,15,11,11,3,4,5,1,0,0,0,0,0,1,2
2002,7,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,5,2,12,38,77,170,207,217,167,124,90,49,25,15,10,9,2,2,1,3,1,1,0,0,0,0
2003,7,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,12,9,22,63,127,187,157,143,98,74,38,26,26,9,9,8,2,5,1,3,1,1,0,0,0,3
2004,7,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,13,16,20,26,46,80,107,200,247,223,171,78,50,25,25,8,6,4,4,1,1,0,1,0,0,1
2005,7,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,12,22,48,72,98,126,140,109,72,58,28,13,8,6,2,3,3,3,3,5,1,1,0,9
2006,7,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,13,25,55,113,183,192,173,121,66,48,30,26,13,7,2,5,3,1,3,0,1,1,0,0,1
2007,7,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,16,48,86,129,197,212,186,120,78,40,12,13,8,6,6,7,3,2,1,3,1,0,0
2008,7,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,7,25,42,73,122,154,132,123,100,58,24,13,11,6,4,4,6,1,2,2,6,0,0,0,0
2009,7,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,27,61,89,130,160,145,102,94,46,29,10,7,4,5,3,2,2,2,1,1,0,1,2
2010,7,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,2,7,12,45,75,104,151,145,108,83,42,18,9,6,1,3,3,1,3,1,1,1,2,0,2
2011,7,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,5,11,14,16,47,93,184,180,144,106,61,37,25,23,8,5,3,3,1,0,0,0,1,3,2,0,3
2012,7,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,10,14,35,82,98,119,137,125,87,53,23,13,14,6,2,2,0,0,1,1,0,0,1,2
2013,7,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,14,20,29,40,49,66,119,95,61,42,18,15,11,5,3,2,1,0,1,1,0,0,0,0
2014,7,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,5,10,18,38,81,103,139,156,114,69,34,27,13,13,4,1,1,1,1,0,0,0,0,0,0
2015,7,5,0,0,49.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,9,23,33,70,77,74,63,60,25,22,8,3,1,2,1,1,1,1,0,0,2,1,0
2016,7,5,0,0,44.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,26,23,47,39,71,48,44,56,34,22,14,7,3,0,1,0,0,1,0,0,0,0,1
2017,7,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,8,15,39,30,79,92,99,83,39,26,19,10,8,2,3,0,1,0,0,0,0,0,0
2018,7,5,0,0,41.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,1,4,17,31,56,57,69,57,52,32,16,4,5,4,1,0,2,1,0,0,0,0,0,0
2019,7,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,5,14,33,60,96,85,79,67,53,33,25,18,17,8,2,2,1,2,0,0,0,0,0,0,0
2020,7,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,8,41,63,94,95,82,56,36,20,11,8,5,2,1,2,0,0,0,0,1,1,2,0
1994,10,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,2,2,12,7,12,13,10,38,47,94,180,271,385,448,427,363,275,155,95,43,28,11,8,7,5,2,2,1,9
1995,10,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,13,17,19,21,54,71,129,176,286,393,384,367,289,212,109,60,38,18,15,6,3,4,1,1,2,0,5
1996,10,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,5,7,4,9,18,36,64,138,256,392,433,406,348,262,138,82,50,33,21,5,9,4,1,3,3,2,7
1997,10,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,3,4,8,16,12,28,53,104,138,262,332,348,274,234,174,102,69,46,22,12,12,11,3,6,3,3,1,8
1998,10,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5,13,22,42,112,190,321,376,442,416,274,197,111,69,55,23,16,5,5,7,4,2,2,1,0,4
1999,10,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,3,7,6,23,46,109,178,305,459,458,377,265,159,110,65,40,26,11,7,5,3,3,0,0,1,2
2000,10,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,16,19,11,40,81,160,311,413,508,396,265,178,93,60,31,10,8,11,5,4,8,1,0,0,0
2001,10,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,1,3,5,12,13,40,114,203,299,363,392,338,281,206,114,65,27,21,16,12,10,5,2,4,1,0,1,0
